ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2,LAPTOPPAIR607,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR607,SYSTEM1.TXT,0.14286,0.12500,0.13333,1

ROUGE-L,LAPTOPPAIR606,SYSTEM1.TXT,0.28571,0.14286,0.19048,1

ROUGE-1,LAPTOPPAIR606,SYSTEM1.TXT,0.28571,0.14286,0.19048,1

ROUGE-2,LAPTOPPAIR606,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR606,SYSTEM1.TXT,0.08000,0.03333,0.04706,1

ROUGE-L,RESTAURANTPAIR1530,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1530,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1530,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1530,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1531,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1531,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1531,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1531,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1532,SYSTEM1.TXT,0.06250,0.20000,0.09524,1

ROUGE-1,RESTAURANTPAIR1532,SYSTEM1.TXT,0.11765,0.40000,0.18182,1

ROUGE-2,RESTAURANTPAIR1532,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1532,SYSTEM1.TXT,0.02667,0.13333,0.04444,1

ROUGE-L,RESTAURANTPAIR1533,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1533,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1533,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1533,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1534,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1534,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1534,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1534,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1535,SYSTEM1.TXT,0.05556,0.20000,0.08696,1

ROUGE-1,RESTAURANTPAIR1535,SYSTEM1.TXT,0.05263,0.20000,0.08333,1

ROUGE-2,RESTAURANTPAIR1535,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1535,SYSTEM1.TXT,0.01176,0.06667,0.02000,1

ROUGE-L,RESTAURANTPAIR1536,SYSTEM1.TXT,0.06250,0.20000,0.09524,1

ROUGE-1,RESTAURANTPAIR1536,SYSTEM1.TXT,0.06250,0.20000,0.09524,1

ROUGE-2,RESTAURANTPAIR1536,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1536,SYSTEM1.TXT,0.01429,0.06667,0.02353,1

ROUGE-L,RESTAURANTPAIR1537,SYSTEM1.TXT,0.07692,0.20000,0.11111,1

ROUGE-1,RESTAURANTPAIR1537,SYSTEM1.TXT,0.06250,0.20000,0.09524,1

ROUGE-2,RESTAURANTPAIR1537,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1537,SYSTEM1.TXT,0.01429,0.06667,0.02353,1

ROUGE-L,LAPTOPPAIR616,SYSTEM1.TXT,0.25000,0.11111,0.15385,1

ROUGE-1,LAPTOPPAIR616,SYSTEM1.TXT,0.25000,0.11111,0.15385,1

ROUGE-2,LAPTOPPAIR616,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR616,SYSTEM1.TXT,0.10000,0.02857,0.04444,1

ROUGE-L,LAPTOPPAIR615,SYSTEM1.TXT,0.07143,0.11111,0.08696,1

ROUGE-1,LAPTOPPAIR615,SYSTEM1.TXT,0.07143,0.11111,0.08696,1

ROUGE-2,LAPTOPPAIR615,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR615,SYSTEM1.TXT,0.01667,0.02857,0.02105,1

ROUGE-L,LAPTOPPAIR614,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR614,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR614,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR614,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR613,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR613,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR613,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR613,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR612,SYSTEM1.TXT,0.20000,0.50000,0.28571,1

ROUGE-1,LAPTOPPAIR612,SYSTEM1.TXT,0.20000,0.50000,0.28571,1

ROUGE-2,LAPTOPPAIR612,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR612,SYSTEM1.TXT,0.07500,0.30000,0.12000,1

ROUGE-L,LAPTOPPAIR611,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR611,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR611,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR611,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,LAPTOPPAIR610,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,LAPTOPPAIR610,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,LAPTOPPAIR610,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR610,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1527,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1527,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1527,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1527,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1528,SYSTEM1.TXT,0.11111,0.22222,0.14815,1

ROUGE-1,RESTAURANTPAIR1528,SYSTEM1.TXT,0.10526,0.22222,0.14286,1

ROUGE-2,RESTAURANTPAIR1528,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1528,SYSTEM1.TXT,0.03529,0.08571,0.05000,1

ROUGE-L,RESTAURANTPAIR1529,SYSTEM1.TXT,0.06250,0.11111,0.08000,1

ROUGE-1,RESTAURANTPAIR1529,SYSTEM1.TXT,0.06250,0.11111,0.08000,1

ROUGE-2,RESTAURANTPAIR1529,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1529,SYSTEM1.TXT,0.01429,0.02857,0.01905,1

ROUGE-L,LAPTOPPAIR619,SYSTEM1.TXT,0.28571,0.12500,0.17391,1

ROUGE-1,LAPTOPPAIR619,SYSTEM1.TXT,0.28571,0.10000,0.14815,1

ROUGE-2,LAPTOPPAIR619,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR619,SYSTEM1.TXT,0.08000,0.02222,0.03478,1

ROUGE-L,LAPTOPPAIR618,SYSTEM1.TXT,0.25000,0.12500,0.16667,1

ROUGE-1,LAPTOPPAIR618,SYSTEM1.TXT,0.25000,0.10000,0.14286,1

ROUGE-2,LAPTOPPAIR618,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR618,SYSTEM1.TXT,0.06667,0.02222,0.03333,1

ROUGE-L,LAPTOPPAIR617,SYSTEM1.TXT,0.20000,0.22222,0.21053,1

ROUGE-1,LAPTOPPAIR617,SYSTEM1.TXT,0.30000,0.33333,0.31579,1

ROUGE-2,LAPTOPPAIR617,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,LAPTOPPAIR617,SYSTEM1.TXT,0.10000,0.11429,0.10667,1

ROUGE-L,RESTAURANTPAIR1365,SYSTEM1.TXT,0.08333,0.05000,0.06250,1

ROUGE-1,RESTAURANTPAIR1365,SYSTEM1.TXT,0.08333,0.04545,0.05882,1

ROUGE-2,RESTAURANTPAIR1365,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1365,SYSTEM1.TXT,0.02000,0.01000,0.01333,1

ROUGE-L,RESTAURANTPAIR1366,SYSTEM1.TXT,0.16667,0.05000,0.07692,1

ROUGE-1,RESTAURANTPAIR1366,SYSTEM1.TXT,0.16667,0.04545,0.07143,1

ROUGE-2,RESTAURANTPAIR1366,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1366,SYSTEM1.TXT,0.05000,0.01000,0.01667,1

ROUGE-L,RESTAURANTPAIR1367,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1367,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1367,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1367,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1368,SYSTEM1.TXT,0.08333,0.16667,0.11111,1

ROUGE-1,RESTAURANTPAIR1368,SYSTEM1.TXT,0.16667,0.33333,0.22222,1

ROUGE-2,RESTAURANTPAIR1368,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1368,SYSTEM1.TXT,0.04000,0.10000,0.05714,1

ROUGE-L,RESTAURANTPAIR1369,SYSTEM1.TXT,0.05882,0.20000,0.09091,1

ROUGE-1,RESTAURANTPAIR1369,SYSTEM1.TXT,0.05000,0.20000,0.08000,1

ROUGE-2,RESTAURANTPAIR1369,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1369,SYSTEM1.TXT,0.01111,0.06667,0.01905,1

ROUGE-L,RESTAURANTPAIR1360,SYSTEM1.TXT,0.08333,0.20000,0.11765,1

ROUGE-1,RESTAURANTPAIR1360,SYSTEM1.TXT,0.08333,0.20000,0.11765,1

ROUGE-2,RESTAURANTPAIR1360,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1360,SYSTEM1.TXT,0.02000,0.06667,0.03077,1

ROUGE-L,RESTAURANTPAIR1361,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1361,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1361,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1361,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1362,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1362,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1362,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1362,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1363,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1363,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1363,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1363,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1364,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1364,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1364,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1364,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1354,SYSTEM1.TXT,0.16667,0.07692,0.10526,1

ROUGE-1,RESTAURANTPAIR1354,SYSTEM1.TXT,0.16667,0.07692,0.10526,1

ROUGE-2,RESTAURANTPAIR1354,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1354,SYSTEM1.TXT,0.05000,0.01818,0.02667,1

ROUGE-L,RESTAURANTPAIR1355,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1355,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1355,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1355,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1356,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1356,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1356,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1356,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1357,SYSTEM1.TXT,0.08333,0.07692,0.08000,1

ROUGE-1,RESTAURANTPAIR1357,SYSTEM1.TXT,0.08333,0.07692,0.08000,1

ROUGE-2,RESTAURANTPAIR1357,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1357,SYSTEM1.TXT,0.02000,0.01818,0.01905,1

ROUGE-L,RESTAURANTPAIR1358,SYSTEM1.TXT,0.10000,0.15385,0.12121,1

ROUGE-1,RESTAURANTPAIR1358,SYSTEM1.TXT,0.09091,0.15385,0.11429,1

ROUGE-2,RESTAURANTPAIR1358,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1358,SYSTEM1.TXT,0.02000,0.03636,0.02581,1

ROUGE-L,RESTAURANTPAIR1359,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1359,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1359,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1359,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1350,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1350,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1350,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1350,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1351,SYSTEM1.TXT,0.16667,0.13333,0.14815,1

ROUGE-1,RESTAURANTPAIR1351,SYSTEM1.TXT,0.16667,0.11765,0.13793,1

ROUGE-2,RESTAURANTPAIR1351,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1351,SYSTEM1.TXT,0.04000,0.02667,0.03200,1

ROUGE-L,RESTAURANTPAIR1352,SYSTEM1.TXT,0.05000,0.06667,0.05714,1

ROUGE-1,RESTAURANTPAIR1352,SYSTEM1.TXT,0.09091,0.11765,0.10256,1

ROUGE-2,RESTAURANTPAIR1352,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1352,SYSTEM1.TXT,0.02000,0.02667,0.02286,1

ROUGE-L,RESTAURANTPAIR1353,SYSTEM1.TXT,0.16667,0.06667,0.09524,1

ROUGE-1,RESTAURANTPAIR1353,SYSTEM1.TXT,0.16667,0.05882,0.08696,1

ROUGE-2,RESTAURANTPAIR1353,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1353,SYSTEM1.TXT,0.05000,0.01333,0.02105,1

ROUGE-L,RESTAURANTPAIR1343,SYSTEM1.TXT,0.20000,0.16667,0.18182,1

ROUGE-1,RESTAURANTPAIR1343,SYSTEM1.TXT,0.20000,0.16667,0.18182,1

ROUGE-2,RESTAURANTPAIR1343,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1343,SYSTEM1.TXT,0.06667,0.05000,0.05714,1

ROUGE-L,RESTAURANTPAIR1344,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1344,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1344,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1344,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1345,SYSTEM1.TXT,0.08333,0.16667,0.11111,1

ROUGE-1,RESTAURANTPAIR1345,SYSTEM1.TXT,0.08333,0.16667,0.11111,1

ROUGE-2,RESTAURANTPAIR1345,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1345,SYSTEM1.TXT,0.02000,0.05000,0.02857,1

ROUGE-L,RESTAURANTPAIR1346,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1346,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1346,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1346,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1347,SYSTEM1.TXT,0.16667,0.06667,0.09524,1

ROUGE-1,RESTAURANTPAIR1347,SYSTEM1.TXT,0.16667,0.05882,0.08696,1

ROUGE-2,RESTAURANTPAIR1347,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1347,SYSTEM1.TXT,0.05000,0.01333,0.02105,1

ROUGE-L,RESTAURANTPAIR1348,SYSTEM1.TXT,0.07692,0.06667,0.07143,1

ROUGE-1,RESTAURANTPAIR1348,SYSTEM1.TXT,0.30769,0.23529,0.26667,1

ROUGE-2,RESTAURANTPAIR1348,SYSTEM1.TXT,0.08333,0.06250,0.07143,1

ROUGE-SU4,RESTAURANTPAIR1348,SYSTEM1.TXT,0.12727,0.09333,0.10769,1

ROUGE-L,RESTAURANTPAIR1349,SYSTEM1.TXT,0.20000,0.06667,0.10000,1

ROUGE-1,RESTAURANTPAIR1349,SYSTEM1.TXT,0.20000,0.05882,0.09091,1

ROUGE-2,RESTAURANTPAIR1349,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1349,SYSTEM1.TXT,0.06667,0.01333,0.02222,1

ROUGE-L,RESTAURANTPAIR1340,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1340,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1340,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1340,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1341,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1341,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1341,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1341,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1342,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1342,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1342,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1342,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1332,SYSTEM1.TXT,0.16667,0.08333,0.11111,1

ROUGE-1,RESTAURANTPAIR1332,SYSTEM1.TXT,0.16667,0.05556,0.08333,1

ROUGE-2,RESTAURANTPAIR1332,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1332,SYSTEM1.TXT,0.05000,0.01250,0.02000,1

ROUGE-L,RESTAURANTPAIR1333,SYSTEM1.TXT,0.26667,0.33333,0.29630,1

ROUGE-1,RESTAURANTPAIR1333,SYSTEM1.TXT,0.35294,0.33333,0.34286,1

ROUGE-2,RESTAURANTPAIR1333,SYSTEM1.TXT,0.12500,0.11765,0.12121,1

ROUGE-SU4,RESTAURANTPAIR1333,SYSTEM1.TXT,0.17333,0.16250,0.16774,1

ROUGE-L,RESTAURANTPAIR1334,SYSTEM1.TXT,0.23077,0.25000,0.24000,1

ROUGE-1,RESTAURANTPAIR1334,SYSTEM1.TXT,0.30769,0.22222,0.25806,1

ROUGE-2,RESTAURANTPAIR1334,SYSTEM1.TXT,0.16667,0.11765,0.13793,1

ROUGE-SU4,RESTAURANTPAIR1334,SYSTEM1.TXT,0.14545,0.10000,0.11852,1

ROUGE-L,RESTAURANTPAIR1335,SYSTEM1.TXT,0.20000,0.08333,0.11765,1

ROUGE-1,RESTAURANTPAIR1335,SYSTEM1.TXT,0.20000,0.05556,0.08696,1

ROUGE-2,RESTAURANTPAIR1335,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1335,SYSTEM1.TXT,0.06667,0.01250,0.02105,1

ROUGE-L,RESTAURANTPAIR1336,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1336,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1336,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1336,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1337,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1337,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1337,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1337,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1338,SYSTEM1.TXT,0.15000,0.25000,0.18750,1

ROUGE-1,RESTAURANTPAIR1338,SYSTEM1.TXT,0.13636,0.16667,0.15000,1

ROUGE-2,RESTAURANTPAIR1338,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1338,SYSTEM1.TXT,0.03000,0.03750,0.03333,1

ROUGE-L,RESTAURANTPAIR1339,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1339,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1339,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1339,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1330,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1330,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1330,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1330,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1331,SYSTEM1.TXT,0.17647,0.25000,0.20690,1

ROUGE-1,RESTAURANTPAIR1331,SYSTEM1.TXT,0.15000,0.16667,0.15789,1

ROUGE-2,RESTAURANTPAIR1331,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1331,SYSTEM1.TXT,0.03333,0.03750,0.03529,1

ROUGE-L,RESTAURANTPAIR1329,SYSTEM1.TXT,0.05000,0.05882,0.05405,1

ROUGE-1,RESTAURANTPAIR1329,SYSTEM1.TXT,0.09091,0.10000,0.09524,1

ROUGE-2,RESTAURANTPAIR1329,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1329,SYSTEM1.TXT,0.02000,0.02222,0.02105,1

ROUGE-L,RESTAURANTPAIR622,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR622,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR622,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR622,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1398,SYSTEM1.TXT,0.16667,0.18182,0.17391,1

ROUGE-1,RESTAURANTPAIR1398,SYSTEM1.TXT,0.16667,0.18182,0.17391,1

ROUGE-2,RESTAURANTPAIR1398,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1398,SYSTEM1.TXT,0.06000,0.06667,0.06316,1

ROUGE-L,RESTAURANTPAIR1399,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1399,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1399,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1399,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1390,SYSTEM1.TXT,0.16667,0.06250,0.09091,1

